Student ID,Regular/Lateral,CIA-1,CIA-2,CIA-3,Assignment-1,Assignment-2,Assignment-3,Attendance (%),Internal(50),External(100),Final Marks,Grade
8974,Regular,45,26,38,9,8,9,91,41,43,62,C
8975,Regular,33,39,21,10,8,9,80,37,57,65,C
8976,Regular,2,46,26,9,8,10,92,37,62,68,C
8977,Lateral,22,44,41,8,9,8,98,42,72,78,B
8978,Regular,30,11,16,10,10,9,83,28,56,56,D
8979,Regular,49,35,3,8,9,9,89,42,93,88,A+
8980,Regular,14,21,45,8,8,9,99,34,54,61,C
8981,Regular,21,31,35,9,10,10,89,36,79,75,B
8982,Regular,21,46,20,9,10,10,85,36,51,61,C
8983,Regular,42,8,18,8,8,9,83,32,55,59,D
8984,Regular,20,6,15,10,8,9,97,23,96,71,B
8985,Regular,42,29,48,9,10,10,76,45,78,84,A
8986,Regular,15,6,42,9,10,9,98,32,44,54,D
8987,Regular,3,3,26,10,9,9,77,20,57,48,F
8988,Regular,31,3,16,9,10,8,98,27,70,62,C
8989,Regular,34,17,8,10,9,8,86,29,97,77,B
8990,Regular,21,2,35,10,9,8,97,31,58,60,D
8991,Lateral,25,5,3,8,9,10,87,21,54,48,F
8992,Regular,30,5,50,8,10,8,100,40,54,67,C
8993,Regular,47,38,39,9,8,10,97,43,71,78,B
8994,Lateral,26,44,41,8,10,9,84,43,64,75,B
8995,Regular,9,37,15,9,9,9,78,29,92,75,B
8996,Regular,25,6,18,8,8,10,98,25,69,59,D
8997,Regular,45,8,9,10,10,8,88,30,91,75,B
8998,Regular,19,30,4,8,8,8,82,27,97,75,B
8999,Regular,39,16,43,9,10,10,75,42,89,86,A+
9000,Regular,31,38,5,10,8,10,94,36,55,63,C
9001,Regular,31,42,8,8,8,8,94,37,48,61,C
9002,Regular,10,7,32,8,9,8,76,25,66,58,D
9003,Regular,33,25,29,9,8,9,83,33,82,74,B
9004,Regular,44,29,33,8,8,8,78,38,50,63,C
9005,Regular,48,22,45,9,8,8,95,45,77,83,A
9006,Lateral,9,41,47,9,10,10,93,44,61,74,B
9007,Regular,23,28,37,8,9,10,79,35,71,70,C
9008,Regular,48,27,42,10,10,10,94,46,43,67,C
9009,Regular,42,26,1,10,9,10,100,36,41,56,D
9010,Regular,21,12,43,10,8,9,93,34,76,72,B
9011,Regular,2,22,5,10,9,8,94,19,99,68,C
9012,Regular,46,14,8,8,9,9,99,32,84,74,B
9013,Regular,6,20,46,10,8,8,87,35,44,57,D
9014,Regular,45,13,14,8,8,10,95,32,68,66,C
9015,Regular,9,22,1,8,10,9,85,21,51,46,F
9016,Regular,40,5,11,9,10,10,87,30,59,59,D
9017,Regular,49,41,47,8,10,10,99,47,85,89,A+
9018,Regular,31,23,30,9,9,10,99,33,53,59,D
9019,Regular,34,34,21,9,8,10,90,36,41,56,D
9020,Regular,38,2,44,10,10,9,92,42,100,92,S
9021,Regular,14,37,31,10,10,10,81,37,58,66,C
9022,Regular,18,47,2,9,9,9,93,35,80,75,B
9023,Regular,40,14,21,8,8,10,94,33,74,70,C
9024,Lateral,8,27,33,8,10,8,100,32,91,77,B
9025,Regular,43,21,23,10,9,9,76,35,99,84,A
9026,Regular,7,2,4,8,10,8,83,13,66,46,F
9027,Regular,14,4,37,9,8,8,75,28,41,48,F
9028,Regular,10,23,28,8,10,8,84,29,47,52,D
9029,Regular,9,26,17,9,10,8,78,26,85,68,C
9030,Regular,25,47,29,8,8,10,84,39,60,69,C
9031,Regular,30,32,42,9,8,10,97,38,99,87,A+
9032,Regular,48,49,46,9,8,9,90,47,95,94,S
9033,Lateral,7,41,1,9,10,8,99,28,96,76,B
9034,Regular,15,23,15,10,9,8,99,24,72,60,D
9035,Regular,13,7,50,8,8,8,80,33,74,70,C
9036,Regular,26,13,29,9,9,9,95,31,99,80,B
9037,Regular,25,18,10,8,8,8,86,25,84,67,C
9038,Regular,20,6,42,9,8,8,91,33,55,60,D
9039,Regular,7,19,49,10,8,10,97,36,64,68,C
9040,Regular,25,35,10,8,10,10,97,33,77,71,B
9041,Lateral,37,46,13,8,9,10,78,42,93,88,A+
9042,Regular,31,25,35,8,10,8,90,35,68,69,C
9043,Regular,26,39,47,8,8,8,90,42,55,69,C
9044,Regular,15,42,13,9,9,8,82,31,60,61,C
9045,Regular,20,23,8,10,8,10,93,26,87,69,C
9046,Regular,7,31,49,9,9,8,100,40,55,67,C
9047,Regular,39,36,27,8,10,8,82,38,53,64,C
9048,Regular,4,18,15,8,8,10,91,21,67,54,D
9049,Regular,36,29,8,9,9,10,87,35,96,83,A
9050,Regular,46,11,18,8,10,9,81,34,48,58,D
9051,Regular,47,21,37,9,10,10,95,43,75,80,B
9052,Regular,8,38,46,9,8,9,100,42,49,66,C
9053,Regular,7,9,27,9,10,8,91,23,95,70,C
9054,Regular,14,3,16,9,8,8,84,20,85,62,C
9055,Regular,3,26,19,10,9,10,96,27,69,61,C
9056,Regular,37,32,7,8,9,10,94,36,91,81,A
9057,Regular,26,26,39,10,10,9,75,35,61,65,C
9058,Regular,26,34,38,9,8,8,98,37,41,57,D
9059,Regular,19,6,1,8,10,8,99,18,81,58,D
9060,Regular,33,48,2,8,8,10,92,41,73,77,B
9061,Regular,25,45,7,9,9,9,80,37,65,69,C
9062,Regular,18,25,25,9,9,9,78,29,49,53,D
9063,Regular,10,50,28,9,10,9,77,40,70,75,B
9064,Regular,37,9,44,10,10,9,93,42,71,77,B
9065,Lateral,22,2,40,10,9,9,86,34,43,55,D
9066,Regular,20,50,18,9,10,8,82,37,40,57,D
9067,Regular,43,3,43,10,10,10,87,44,45,66,C
9068,Regular,46,39,21,9,9,8,95,42,49,66,C
9069,Regular,2,49,20,10,10,9,81,37,49,61,C
9070,Lateral,30,29,2,10,9,8,98,32,56,60,D
9071,Regular,50,1,4,9,8,10,86,30,98,79,B
9072,Regular,35,29,17,8,9,8,76,33,81,73,B
9073,Regular,48,11,38,8,10,8,98,43,89,87,A+
9074,Regular,31,6,9,9,8,8,96,24,51,49,F
9075,Regular,8,8,8,8,9,8,79,14,100,64,C
9076,Regular,31,9,27,10,9,10,88,32,64,64,C
9077,Regular,12,19,2,10,9,9,76,21,78,60,D
9078,Regular,37,19,13,9,10,8,98,31,73,67,C
9079,Regular,31,24,28,8,9,9,88,32,75,69,C
9080,Lateral,10,35,39,10,9,8,97,38,41,58,D
9081,Lateral,42,7,22,8,9,9,93,34,97,82,A
9082,Regular,13,27,46,9,9,9,91,38,58,67,C
9083,Lateral,20,17,26,8,9,10,85,27,79,66,C
9084,Regular,33,46,46,10,9,10,92,46,65,78,B
9085,Regular,25,15,8,8,8,9,78,24,60,54,D
9086,Regular,16,29,34,8,10,9,97,34,89,78,B
9087,Regular,8,23,14,10,10,8,100,24,97,72,B
9088,Regular,11,49,46,9,9,9,100,47,48,71,B
9089,Regular,5,25,14,8,9,9,88,24,90,69,C
9090,Regular,49,16,40,10,9,8,84,44,44,66,C
9091,Lateral,7,11,33,8,9,9,98,26,54,53,D
9092,Regular,49,21,20,9,8,10,84,37,87,80,B
9093,Regular,31,5,2,8,8,8,88,22,67,55,D
9094,Regular,47,18,43,10,8,10,93,45,60,75,B
9095,Regular,20,44,27,9,10,9,98,37,63,68,C
9096,Lateral,23,25,42,9,9,9,96,35,100,85,A
9097,Regular,8,42,13,9,10,10,78,31,72,67,C
9098,Regular,5,26,46,9,8,9,99,37,60,67,C
9099,Regular,20,38,39,9,8,10,76,39,86,82,A
9100,Regular,1,37,14,8,8,10,99,29,50,54,D
9101,Regular,11,19,6,9,8,10,75,21,69,55,D
9102,Regular,3,25,28,9,8,9,99,29,53,55,D
9103,Regular,47,27,23,9,9,8,77,38,90,83,A
9104,Lateral,29,29,20,9,9,9,81,32,99,81,A
9105,Regular,16,46,37,9,9,10,97,42,77,80,B
9106,Regular,3,5,28,9,9,9,75,22,84,64,C
9107,Regular,30,1,42,10,8,9,92,37,49,61,C
9108,Regular,19,9,20,10,10,10,95,25,88,69,C
9109,Regular,3,24,11,8,10,10,81,23,54,50,D
9110,Regular,27,24,39,8,8,10,79,35,59,64,C
9111,Regular,30,28,6,9,9,9,98,32,43,53,D
9112,Regular,39,15,43,9,9,9,94,41,70,76,B
9113,Lateral,14,49,41,10,9,8,80,45,41,65,C
9114,Regular,8,35,36,9,9,8,82,37,63,68,C
9115,Regular,2,19,27,8,10,10,78,27,48,51,D
9116,Regular,45,19,23,9,10,10,88,36,44,58,D
9117,Regular,30,33,8,10,10,8,84,34,51,59,D
9118,Regular,16,17,11,9,9,8,84,21,51,46,F
9119,Regular,6,42,42,8,10,8,75,42,40,62,C
9120,Regular,19,13,42,9,10,10,100,34,61,64,C
9121,Regular,10,33,46,9,9,8,90,40,74,77,B
9122,Regular,39,20,49,8,9,9,82,43,48,67,C
9123,Regular,3,1,19,8,9,9,98,17,73,53,D
9124,Lateral,20,8,1,10,10,8,97,20,75,57,D
9125,Regular,15,10,18,8,8,10,76,21,71,56,D
9126,Regular,40,34,34,10,10,9,94,39,64,71,B
9127,Regular,26,26,43,10,10,9,96,37,72,73,B
9128,Regular,9,18,5,8,8,10,95,19,57,47,F
9129,Regular,26,12,18,8,8,10,87,26,46,49,F
9130,Regular,2,11,2,9,10,8,86,14,88,58,D
9131,Regular,35,27,36,10,8,9,93,37,86,80,B
9132,Lateral,26,28,29,10,9,10,82,32,67,65,C
9133,Regular,9,38,34,8,8,10,79,37,66,70,C
9134,Regular,21,10,40,9,8,9,91,33,70,68,C
9135,Lateral,20,32,31,10,10,9,100,34,52,60,D
9136,Lateral,43,40,49,10,8,10,82,46,80,86,A+
9137,Regular,27,20,4,9,9,10,82,28,78,67,C
9138,Regular,48,14,22,10,10,8,95,37,92,83,A
9139,Regular,21,37,36,8,9,10,89,38,59,67,C
9140,Regular,16,48,9,8,9,9,96,34,92,80,B
9141,Regular,24,29,44,9,10,9,94,38,79,77,B
9142,Regular,33,11,48,9,10,9,99,41,79,80,B
9143,Regular,11,42,17,9,8,10,90,32,96,80,B
9144,Regular,41,26,19,8,9,8,98,35,86,78,B
9145,Regular,47,19,27,10,9,10,98,39,59,68,C
9146,Regular,39,46,3,10,8,8,99,42,92,88,A+
9147,Lateral,26,33,24,9,10,9,78,32,52,58,D
9148,Regular,26,11,10,8,8,8,84,22,71,57,D
9149,Regular,46,37,48,9,10,10,90,47,76,85,A
9150,Regular,17,41,10,8,9,10,98,32,64,64,C
9151,Regular,50,42,38,10,8,9,89,45,56,73,B
9152,Regular,50,48,30,9,10,8,95,48,88,92,S
9153,Regular,50,40,48,9,10,8,92,48,52,74,B
9154,Lateral,25,31,49,9,9,9,97,41,88,85,A
9155,Regular,41,49,6,10,10,8,80,45,64,77,B
9156,Regular,6,25,5,9,8,10,86,21,98,70,C
9157,Regular,3,45,22,10,9,8,94,35,78,74,B
9158,Regular,11,5,25,10,10,8,86,23,91,68,C
9159,Regular,28,8,25,10,9,9,84,30,64,62,C
9160,Regular,1,3,36,8,10,9,87,24,97,72,B
9161,Regular,18,49,32,8,9,9,80,41,69,75,B
9162,Regular,5,6,20,10,10,8,88,19,43,40,F
9163,Regular,28,17,15,8,9,9,80,26,62,57,D
9164,Regular,14,29,45,8,9,10,75,38,76,76,B
9165,Regular,25,25,36,10,10,10,94,34,92,80,B
9166,Regular,24,7,16,8,10,9,75,25,95,72,B
9167,Regular,19,29,29,9,8,10,87,32,57,60,D
9168,Regular,21,2,9,10,8,8,95,20,94,67,C
9169,Regular,4,27,42,10,10,10,77,37,82,78,B
9170,Regular,19,45,50,8,10,10,83,47,80,87,A+
9171,Regular,46,2,46,10,10,8,84,46,51,71,B
9172,Regular,40,14,50,8,10,9,89,45,40,65,C
9173,Regular,2,45,37,8,8,10,92,41,55,68,C
9174,Regular,2,8,47,10,10,8,89,31,96,79,B
9175,Regular,40,38,32,9,10,9,85,40,86,83,A
9176,Lateral,26,1,15,8,8,10,89,25,91,70,C
9177,Regular,27,37,26,8,8,10,86,34,84,76,B
9178,Regular,10,34,23,10,8,10,93,32,98,81,A
9179,Regular,7,38,40,10,9,10,85,40,64,72,B
9180,Regular,42,2,23,8,10,8,75,34,47,57,D
9181,Regular,23,19,49,9,9,9,98,37,100,87,A+
9182,Regular,13,5,9,10,9,9,97,18,73,54,D
9183,Regular,50,43,37,10,8,9,93,46,71,81,A
9184,Regular,44,27,20,10,9,8,95,37,50,62,C
9185,Regular,6,43,22,10,10,10,79,36,44,58,D
9186,Regular,41,24,38,8,9,9,84,40,40,60,D
9187,Lateral,3,30,26,10,9,10,93,32,76,70,C
9188,Regular,48,17,28,10,10,10,88,40,58,69,C
9189,Regular,23,6,19,10,8,9,80,25,66,58,D
9190,Regular,27,4,39,9,9,8,98,35,92,81,A
9191,Regular,43,22,44,8,10,8,91,43,70,78,B
9192,Regular,8,29,2,10,8,9,83,23,76,61,C
9193,Regular,45,14,21,9,8,9,83,35,100,85,A
9194,Regular,32,3,18,10,9,9,84,29,78,68,C
9195,Regular,35,48,7,10,10,10,97,43,82,84,A
9196,Regular,8,19,5,9,9,10,90,20,89,64,C
9197,Regular,6,46,25,9,9,9,99,37,79,76,B
9198,Regular,43,27,42,10,8,8,97,42,56,70,C
9199,Lateral,38,15,5,9,10,8,75,30,45,52,D
9200,Regular,8,12,23,8,8,10,94,22,91,67,C
9201,Regular,37,36,12,9,8,8,81,37,44,59,D
9202,Regular,25,23,17,8,8,9,90,27,46,50,D
9203,Lateral,49,33,47,8,8,8,89,46,90,91,S
9204,Regular,3,31,37,9,8,8,76,35,58,64,C
9205,Regular,50,40,43,10,10,10,89,47,76,85,A
9206,Regular,7,10,48,8,10,9,79,32,82,73,B
9207,Regular,8,37,40,10,8,9,89,39,96,87,A+
9208,Regular,31,38,1,10,10,10,99,37,84,79,B
9209,Regular,35,45,29,10,10,9,98,41,45,63,C
9210,Regular,10,45,45,8,8,10,75,44,42,65,C
9211,Regular,46,28,22,8,8,10,96,38,48,62,C
9212,Regular,7,23,11,8,8,8,75,21,65,53,D
9213,Regular,42,29,29,10,8,9,95,37,76,75,B
9214,Regular,49,20,6,9,8,8,100,35,100,85,A
9215,Regular,48,1,25,8,10,8,100,37,91,82,A
9216,Regular,11,50,37,10,9,9,88,44,87,87,A+
9217,Lateral,37,37,27,8,8,8,93,37,47,60,D
9218,Regular,32,9,35,8,9,10,82,35,73,71,B
9219,Regular,32,38,12,10,10,10,96,38,62,69,C
9220,Regular,34,38,11,8,10,9,84,37,88,81,A
9221,Regular,46,12,14,10,9,10,95,33,54,60,D
9222,Regular,39,13,26,8,8,10,89,34,92,80,B
9223,Regular,8,16,34,9,9,8,95,28,99,77,B
9224,Regular,36,41,24,9,10,10,80,40,74,77,B
9225,Regular,9,4,27,9,8,10,82,23,92,69,C
9226,Regular,1,19,36,8,8,9,95,30,71,65,C
9227,Regular,38,38,8,9,8,9,76,39,59,68,C
9228,Regular,38,32,44,8,8,8,97,40,65,72,B
9229,Lateral,31,34,47,10,8,9,75,41,96,89,A+
9230,Regular,20,19,29,8,10,9,91,28,85,70,C
9231,Regular,20,41,22,10,8,9,100,34,91,79,B
9232,Regular,45,41,48,9,10,10,76,46,96,94,S
9233,Regular,14,19,13,10,8,8,90,21,89,65,C
9234,Regular,4,39,14,9,9,9,92,30,87,73,B
9235,Regular,50,24,32,8,10,10,99,42,60,72,B
9236,Lateral,28,6,22,9,10,10,84,29,97,77,B
9237,Regular,29,40,18,9,8,10,98,36,91,81,A
9238,Regular,45,50,14,10,8,9,81,47,57,75,B
9239,Regular,48,12,19,10,10,10,89,36,45,58,D
9240,Regular,50,44,32,10,10,9,100,47,91,92,S
9241,Regular,23,15,22,10,9,10,78,27,83,68,C
9242,Regular,6,38,17,10,10,10,82,32,68,66,C
9243,Regular,44,31,48,9,9,9,80,45,62,76,B
9244,Regular,28,48,11,10,8,9,75,39,81,79,B
9245,Regular,12,37,2,9,8,9,83,28,95,75,B
9246,Regular,14,15,12,8,9,9,77,20,90,65,C
9247,Regular,15,16,29,8,10,8,94,26,71,61,C
9248,Regular,24,36,3,9,8,8,81,32,81,72,B
9249,Regular,47,9,16,10,8,8,96,33,89,77,B
9250,Regular,45,15,7,8,8,9,98,32,73,68,C
9251,Regular,20,50,33,8,10,8,78,41,57,69,C
9252,Lateral,13,23,42,9,9,9,79,35,75,72,B
9253,Regular,26,3,13,9,10,10,85,25,51,50,D
9254,Regular,3,24,38,9,9,10,79,34,71,69,C
9255,Regular,23,33,19,9,9,8,89,31,93,77,B
9256,Regular,15,47,42,9,8,10,77,44,93,90,A+
9257,Regular,26,12,42,10,9,8,96,36,97,84,A
9258,Regular,12,19,50,8,10,10,77,36,89,80,B
9259,Regular,11,47,44,10,8,8,76,45,47,68,C
9260,Regular,11,35,18,9,10,10,84,30,42,51,D
9261,Regular,30,14,30,9,10,8,75,33,50,58,D
9262,Regular,36,22,19,8,8,8,78,31,80,71,B
9263,Regular,22,34,36,8,8,9,96,36,42,57,D
9264,Regular,25,42,25,10,9,10,86,36,54,63,C
9265,Regular,24,7,29,9,8,9,95,29,67,62,C
9266,Regular,29,4,47,9,9,8,90,39,47,62,C
9267,Regular,46,13,1,9,10,9,88,32,55,59,D
9268,Regular,30,10,46,8,9,8,79,38,55,65,C
9269,Regular,44,7,14,10,9,9,99,32,47,55,D
9270,Regular,28,29,28,8,10,10,90,32,45,54,D
9271,Regular,35,3,37,10,10,10,75,38,71,73,B
9272,Regular,43,5,36,8,9,9,90,40,81,80,B
9273,Regular,2,14,29,8,9,10,80,26,75,63,C
9274,Regular,18,40,31,9,9,9,92,37,77,75,B
9275,Regular,44,48,43,9,8,9,86,45,59,74,B
9276,Regular,47,29,44,10,9,9,78,45,87,88,A+
9277,Regular,2,9,34,9,10,9,75,26,82,67,C
9278,Regular,22,10,38,8,9,10,88,33,42,54,D
9279,Regular,16,40,32,9,9,10,93,38,42,59,D
9280,Regular,38,14,13,8,9,10,89,29,99,78,B
9281,Regular,49,14,27,8,8,9,93,38,44,60,D
9282,Regular,7,7,12,10,9,9,91,16,42,37,F
9283,Lateral,46,16,35,10,9,8,75,41,77,79,B
9284,Regular,16,3,5,8,9,10,76,17,82,58,D
9285,Regular,12,49,38,8,9,9,87,43,52,69,C
9286,Regular,14,15,31,9,10,8,75,27,66,60,D
9287,Regular,39,30,31,9,8,8,75,36,91,81,A
9288,Regular,41,15,5,8,8,9,76,30,42,51,D
9289,Regular,40,1,20,9,10,9,81,33,86,76,B
9290,Lateral,48,1,22,9,8,9,85,36,63,67,C
9291,Regular,34,4,11,8,8,8,91,26,85,68,C
9292,Regular,2,14,16,10,9,8,77,21,72,57,D
9293,Regular,18,14,47,9,8,10,94,35,97,83,A
9294,Regular,39,28,24,9,9,9,87,35,67,68,C
9295,Regular,14,49,23,9,10,10,97,38,76,76,B
9296,Regular,4,16,16,8,10,9,88,21,59,50,D
9297,Regular,34,30,17,8,9,9,84,34,51,59,D
9298,Regular,29,32,42,10,8,9,80,38,90,83,A
9299,Regular,29,22,41,9,9,8,87,36,44,58,D
9300,Lateral,46,41,43,10,9,10,99,45,49,69,C
9301,Regular,24,35,48,8,10,8,83,41,59,70,C
9302,Regular,6,48,46,8,10,9,78,46,83,87,A+
9303,Regular,16,2,23,9,8,8,75,23,98,72,B
9304,Regular,15,4,40,8,10,8,80,30,50,55,D
9305,Lateral,49,5,30,10,8,10,79,40,81,80,B
9306,Regular,6,2,32,8,9,10,89,24,41,44,F
9307,Regular,8,7,44,9,10,8,78,29,76,67,C
9308,Regular,16,20,1,10,10,8,89,23,79,62,C
9309,Regular,7,25,13,10,8,10,82,24,54,51,D
9310,Lateral,12,5,3,8,8,9,82,15,86,58,D
9311,Regular,43,19,50,10,9,8,85,46,46,69,C
9312,Regular,3,3,18,10,8,10,75,17,48,41,F
9313,Regular,48,27,8,9,8,10,75,39,49,63,C
9314,Regular,1,50,6,10,9,9,81,31,56,59,D
9315,Regular,43,31,5,9,10,10,90,39,96,87,A+
9316,Regular,38,26,45,10,10,9,79,42,60,72,B
9317,Lateral,7,1,10,10,9,8,88,15,45,37,F
9318,Regular,32,37,26,8,10,10,94,36,70,71,B
9319,Regular,12,38,27,10,8,10,77,35,58,64,C
9320,Regular,22,45,20,10,9,10,96,36,54,63,C
9321,Regular,37,29,50,10,10,10,92,44,52,70,C
9322,Regular,36,46,37,9,8,8,93,41,91,86,A+
9323,Regular,8,45,46,10,8,10,80,45,88,89,A+
9324,Lateral,44,7,31,8,8,10,77,38,88,82,A
9325,Regular,43,42,2,9,10,9,83,43,67,76,B
9326,Regular,8,45,46,8,8,9,84,44,94,91,S
9327,Regular,42,42,11,9,9,10,75,42,98,91,S
9328,Regular,9,7,26,8,9,9,93,22,63,53,D
9329,Regular,5,17,18,9,8,10,83,23,86,66,C
9330,Regular,6,8,13,10,8,8,99,17,45,39,F
9331,Regular,50,3,37,10,8,8,76,43,82,84,A
9332,Regular,46,42,4,9,10,8,83,44,76,82,A
9333,Regular,30,11,36,9,10,10,82,36,53,62,C
9334,Regular,9,8,50,8,9,9,95,32,79,71,B
9335,Regular,23,23,16,8,9,9,91,27,69,61,C
9336,Regular,35,7,14,10,8,8,91,28,63,59,D
9337,Regular,10,34,48,9,8,10,80,41,69,75,B
9338,Regular,23,18,17,9,8,9,87,25,44,47,F
9339,Regular,5,46,2,9,8,10,80,29,90,74,B
9340,Regular,33,15,38,10,9,8,81,37,91,82,A
9341,Regular,18,1,26,9,10,8,87,26,90,71,B
9342,Regular,20,7,33,10,8,8,86,29,94,76,B
9343,Regular,2,18,48,10,8,9,86,35,91,80,B
9344,Regular,21,40,42,10,9,8,98,41,78,80,B
9345,Regular,36,6,33,8,10,8,85,36,82,77,B
9346,Regular,1,26,42,9,10,10,76,36,80,76,B
9347,Lateral,35,44,48,10,10,9,76,46,90,91,S
9348,Regular,37,43,42,8,10,10,75,43,82,84,A
9349,Regular,45,29,39,8,8,9,81,41,42,62,C
9350,Regular,48,17,37,9,8,10,97,43,95,90,A+
9351,Regular,24,44,16,8,8,8,87,35,71,70,C
9352,Regular,11,22,33,10,9,10,85,31,76,69,C
9353,Regular,47,29,43,10,8,10,78,45,83,86,A+
9354,Regular,29,18,8,9,9,10,96,28,53,54,D
9355,Regular,20,20,34,9,10,9,92,30,52,56,D
9356,Regular,41,24,41,10,9,9,80,42,73,78,B
9357,Regular,11,25,28,9,8,8,100,29,88,73,B
9358,Regular,40,41,30,8,8,10,83,41,63,72,B
9359,Regular,46,24,24,8,8,10,84,36,82,77,B
9360,Regular,30,28,23,10,9,10,100,32,100,82,A
9361,Regular,23,41,47,10,9,8,99,44,64,76,B
9362,Lateral,46,39,29,8,9,9,79,42,40,62,C
9363,Regular,3,2,21,9,10,10,81,19,61,49,F
9364,Regular,45,25,35,10,10,8,98,41,42,62,C
9365,Regular,3,49,41,9,9,10,77,45,63,76,B
9366,Regular,2,9,38,10,8,10,99,28,78,67,C
9367,Lateral,34,50,44,10,10,8,87,46,63,77,B
9368,Regular,19,11,40,8,10,8,80,32,77,70,C
9369,Lateral,38,20,50,9,8,8,98,43,48,67,C
9370,Regular,8,17,31,9,8,8,75,27,82,68,C
9371,Regular,44,47,5,9,10,10,76,46,80,86,A+
9372,Regular,47,1,2,8,8,10,88,28,63,59,D
9373,Regular,3,46,22,9,9,8,100,35,83,76,B
9374,Regular,41,14,47,8,10,8,96,43,87,86,A+
9375,Regular,15,15,4,8,8,10,98,20,83,61,C
9376,Regular,31,5,10,10,10,8,75,25,50,50,D
9377,Lateral,18,17,43,9,8,9,94,33,64,65,C
9378,Regular,29,14,11,8,8,9,98,25,71,60,D
9379,Regular,44,40,14,10,10,10,95,43,47,66,C
9380,Regular,32,10,47,8,10,9,85,40,90,85,A
9381,Regular,12,38,41,10,10,9,99,41,90,86,A+
9382,Regular,45,30,33,10,9,10,78,40,100,90,A+
9383,Regular,28,3,4,9,9,10,81,22,81,62,C
9384,Regular,2,13,21,8,10,8,90,22,48,46,F
9385,Regular,47,16,5,8,8,8,96,33,96,81,A
9386,Regular,50,43,23,10,8,10,87,46,72,82,A
9387,Lateral,3,7,12,10,9,10,97,17,78,56,D
9388,Regular,43,8,9,9,8,9,78,29,98,78,B
9389,Regular,49,3,24,10,8,9,98,38,99,87,A+
9390,Regular,31,28,42,9,9,10,77,38,43,59,D
9391,Regular,2,39,3,10,9,8,77,25,83,66,C
9392,Regular,44,45,37,9,9,10,97,44,57,72,B
9393,Regular,20,44,3,8,10,9,78,34,50,59,D
9394,Regular,48,27,4,10,10,8,97,39,71,74,B
9395,Regular,27,36,35,9,10,10,87,38,93,84,A
9396,Regular,48,10,40,10,10,8,89,44,43,65,C
9397,Regular,1,14,32,8,8,10,95,27,52,53,D
9398,Regular,24,38,32,10,8,10,90,37,62,68,C
9399,Regular,7,21,9,10,10,10,88,22,49,46,F
9400,Regular,22,11,21,9,10,8,90,26,47,49,F
9401,Regular,3,46,28,10,10,8,83,38,80,78,B
9402,Regular,39,13,22,8,8,9,83,32,99,81,A
9403,Regular,34,1,8,10,8,10,81,26,83,67,C
9404,Regular,46,14,3,8,10,9,90,33,81,73,B
9405,Regular,46,25,46,8,10,9,96,45,87,88,A+
9406,Regular,47,24,38,8,9,10,84,43,100,93,S
9407,Lateral,39,10,23,8,10,10,92,34,46,57,D
9408,Regular,12,42,28,8,9,8,100,36,46,59,D
9409,Regular,5,1,44,8,8,10,78,28,61,58,D
9410,Regular,42,41,19,8,10,9,82,42,74,79,B
9411,Regular,41,42,12,8,10,8,100,41,94,88,A+
9412,Regular,15,33,28,9,9,8,87,33,91,78,B
9413,Regular,17,23,38,8,8,8,82,32,44,54,D
9414,Regular,47,24,36,10,8,9,97,42,65,74,B
9415,Regular,18,46,32,10,9,10,88,40,88,84,A
9416,Regular,19,39,17,8,8,8,97,31,74,68,C
9417,Lateral,34,9,7,9,9,8,81,25,98,74,B
9418,Regular,41,28,2,10,8,8,99,36,46,59,D
9419,Regular,45,18,41,8,10,9,98,43,60,73,B
9420,Regular,25,27,10,10,10,10,87,30,96,78,B
9421,Regular,23,48,19,8,10,9,96,37,40,57,D
9422,Regular,39,28,24,8,10,10,95,36,90,81,A
9423,Regular,39,30,37,8,9,8,92,38,48,62,C
9424,Regular,4,35,14,9,10,8,89,28,57,56,D
9425,Regular,39,34,44,8,8,9,89,41,84,83,A
9426,Regular,38,48,30,10,8,8,96,43,82,84,A
9427,Regular,8,47,14,9,8,9,82,33,79,72,B
9428,Regular,38,20,2,10,8,8,81,31,81,71,B
9429,Regular,48,35,36,10,10,10,96,43,78,82,A
9430,Lateral,47,46,29,10,9,10,83,46,41,66,C
9431,Regular,36,35,46,8,8,9,94,41,64,73,B
9432,Regular,25,36,9,8,9,10,88,33,92,79,B
9433,Regular,19,9,14,9,10,9,95,22,92,68,C
9434,Regular,14,24,20,9,8,10,98,26,53,52,D
9435,Regular,32,36,11,10,8,10,82,36,100,86,A+
9436,Regular,34,40,13,9,10,10,82,39,65,71,B
9437,Regular,49,8,6,9,10,10,76,32,84,74,B
9438,Regular,17,46,45,8,9,8,91,44,56,72,B
9439,Lateral,27,17,9,10,8,9,99,26,57,54,D
9440,Regular,11,22,38,9,9,10,87,33,59,62,C
9441,Regular,33,33,10,8,9,9,97,35,95,82,A
9442,Regular,38,35,10,10,10,8,99,38,70,73,B
9443,Regular,28,30,16,9,9,9,94,32,58,61,C
9444,Regular,43,12,38,9,8,10,86,41,52,67,C
9445,Regular,14,47,36,10,8,10,86,42,85,84,A
9446,Regular,3,31,50,9,9,8,81,41,44,63,C
9447,Lateral,11,6,35,9,10,8,88,27,65,59,D
9448,Regular,18,27,43,10,9,10,91,37,87,80,B
9449,Regular,45,15,20,9,9,8,84,34,45,56,D
9450,Regular,38,31,30,9,10,9,90,36,66,69,C
